floor_id,floor_name,booth,desk,distance,partner_flg,partner2_flg,open_time_weekday,close_time_weekday,open_time_saturday,close_time_saturday,open_time_sunday,close_time_sunday,address_detail,floor_name_kana,type,telecube_id,type_name
248,ダイワロイネットホテル大阪新梅田,"false","false",404448.29849909566,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,大阪府大阪市福島区 福島6-16-1,ダイワロイネットホテルオオサカシンウメダ,3,580,ホテルシェアオフィス
249,ダイワロイネットホテル大阪新梅田アネックス,"false","false",404797.5880000617,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,大阪府大阪市福島区 福島6-16-6,ダイワロイネットホテルオオサカシンウメダアネックス,3,582,ホテルシェアオフィス
252,ダイワロイネットホテル大阪心斎橋,"false","false",404125.4724878285,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,大阪府大阪市中央区 南船場3-9-8,ダイワロイネットホテルオオサカシンサイバシ,3,588,ホテルシェアオフィス
250,ダイワロイネットホテル大阪東天満,"false","false",402259.85406113294,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,大阪府大阪市北区 東天満2-6-3,ダイワロイネットホテルオオサカヒガシテンマン,3,584,ホテルシェアオフィス
288,ダイワロイネットホテル岡山駅前,"false","false",544280.0994644974,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,岡山県岡山市北区 駅前町1-1-1,ダイワロイネットホテルオカヤマエキマエ,3,654,ホテルシェアオフィス
338,ダイワロイネットホテル沖縄県庁前,"false","false",1558489.7987162103,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,沖縄県那覇市 泉崎1-11-2,ダイワロイネットホテルオキナワケンチョウマエ,3,752,ホテルシェアオフィス
284,ダイワロイネットホテル金沢,"false","false",297637.95066921256,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,石川県金沢市 堀川新町2-20,ダイワロイネットホテルカナザワ,3,646,ホテルシェアオフィス
286,ダイワロイネットホテル金沢駅西口,"false","false",297951.86339647317,"true",0,09:00,18:00,09:00,18:00,09:00,18:00,石川県金沢市 広岡1-12-17,ダイワロイネットホテルカナザワエキニシグチ,3,650,ホテルシェアオフィス
285,ダイワロイネットホテル金沢MIYABI,"false","false",297962.67814036715,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,石川県金沢市 広岡1-3-37,ダイワロイネットホテルカナザワミヤビ,3,648,ホテルシェアオフィス
145,ダイワロイネットホテル 川崎,"false","false",17960.593680674323,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,神奈川県神奈川県川崎市川崎区砂子 ２丁目６−１５,ダイワロイネットホテルカワサキ,3,341,ホテルシェアオフィス
246,ダイワロイネットホテル京都駅前,"false","false",372301.1600970486,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,京都府京都市下京区 烏丸通七条下る東塩小路町707-2,ダイワロイネットホテルキョウトエキマエ,3,576,ホテルシェアオフィス
263,ダイワロイネットホテル京都グランデ,"false","false",372080.02914636844,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,京都府京都市南区東九条西岩本町 15,ダイワロイネットホテルキョウトグランデ,3,610,ホテルシェアオフィス
245,ダイワロイネットホテル京都四条烏丸,"false","false",371929.438562063,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,京都府京都市下京区 烏丸通仏光寺下ル大政所町678,ダイワロイネットホテルキョウトシジョウカラスマ,3,574,ホテルシェアオフィス
247,ダイワロイネットホテル京都テラス八条東口,"false","false",372207.9821005556,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,京都府京都市南区 東九条東山王町14-1,ダイワロイネットホテルキョウトテラスハチジョウヒガシグチ,3,578,ホテルシェアオフィス
262,ダイワロイネットホテル京都八条口,"false","false",372404.2424981313,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,京都府京都市南区東九条北烏丸町 9-2,ダイワロイネットホテルキョウトハチジョウグチ,3,608,ホテルシェアオフィス
279,ダイワロイネットホテル岐阜,"false","false",274229.3814172531,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,岐阜県岐阜市 神田町8-5,ダイワロイネットホテルギフ,3,636,ホテルシェアオフィス
139,ダイワロイネットホテル銀座,"false","false",927.2014769269891,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都中央区 銀座1丁目13-15,ダイワロイネットホテルギンザ,3,323,ホテルシェアオフィス
336,ダイワロイネットホテル熊本,"false","false",893250.2101617127,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,熊本県熊本市中央区 花畑町10-22,ダイワロイネットホテルクマモト,3,748,ホテルシェアオフィス
265,ダイワロイネットホテル神戸三宮,"false","false",430192.91979267384,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,兵庫県神戸市中央区 御幸通5-1-6,ダイワロイネットホテルコウベサンノミヤ,3,614,ホテルシェアオフィス
312,ダイワロイネットホテル小倉駅前,"false","false",836993.8417982563,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県北九州市小倉北区 魚町1-5-14,ダイワロイネットホテルコクラエキマエ,3,704,ホテルシェアオフィス
255,ダイワロイネットホテル堺東,"false","false",409291.7438380915,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,大阪府堺市堺区 新町5-13,ダイワロイネットホテルサカイヒガシ,3,594,ホテルシェアオフィス
148,ダイワロイネットホテル新橋,"false","false",1655.254453849829,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都港区 新橋 1-17-2,ダイワロイネットホテルシンバシ,3,343,ホテルシェアオフィス
151,ダイワロイネットホテル新横浜,"false","false",23220.98903882668,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,神奈川県神奈川県横浜市港北区新横浜 ３丁目１７−１,ダイワロイネットホテルシンヨコハマ,3,351,ホテルシェアオフィス
311,ダイワロイネットホテル高松,"false","false",542427.5126265921,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,香川県高松市 丸亀町8-23,ダイワロイネットホテルタカマツ,3,702,ホテルシェアオフィス
144,ダイワロイネットホテル千葉駅前,"false","false",32636.96066260985,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,千葉県千葉市中央区 富士見1-1-14,ダイワロイネットホテルチバエキマエ,3,331,ホテルシェアオフィス
150,ダイワロイネットホテル千葉中央,"false","false",32959.21612283685,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,千葉県千葉市中央区本千葉町2-11,ダイワロイネットホテルチバチュウオウ,3,353,ホテルシェアオフィス
141,ダイワロイネットホテル東京赤羽,"false","false",11401.781140661918,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都北区 赤羽南1丁目9-13,ダイワロイネットホテルトウキョウアカバネ,3,329,ホテルシェアオフィス
146,ダイワロイネットホテル東京有明,"false","false",5716.4379887073965,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都江東区 有明３丁目７−３,ダイワロイネットホテルトウキョウアリアケ,3,333,ホテルシェアオフィス
147,ダイワロイネットホテル東京大崎,"false","false",7876.173177895771,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都品川区大崎２丁目１−３,ダイワロイネットホテルトウキョウオオサキ,3,335,ホテルシェアオフィス
137,ダイワロイネットホテル東京京橋,"false","false",598.1710541392863,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都中央区 京橋2丁目8-20,ダイワロイネットホテルトウキョウキョウバシ,3,317,ホテルシェアオフィス
309,ダイワロイネットホテル徳島駅前,"false","false",508917.0458824365,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,徳島県徳島市 寺島本町東3-8,ダイワロイネットホテルトクシマエキマエ,3,698,ホテルシェアオフィス
280,ダイワロイネットホテル富山,"false","false",255377.93100287855,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,富山県富山市 荒町6-1,ダイワロイネットホテルトヤマ,3,638,ホテルシェアオフィス
281,ダイワロイネットホテル富山駅前,"false","false",255819.29162670442,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,富山県富山市 桜町1-3-1,ダイワロイネットホテルトヤマエキ,3,640,ホテルシェアオフィス
260,ダイワロイネットホテル名古屋駅前,"false","false",267746.9141110517,"true",0,09:00,19:00,09:00,19:00,09:00,19:00,愛知県名古屋市中村区 名駅南1-23-20,ダイワロイネットホテルナゴヤエキマエ,3,604,ホテルシェアオフィス
261,ダイワロイネットホテル名古屋新幹線口,"false","false",268219.5633651434,"true",0,09:00,19:00,09:00,19:00,09:00,19:00,愛知県名古屋市中村区椿町 1-23,ダイワロイネットホテルナゴヤシンカンセングチ,3,606,ホテルシェアオフィス
259,ダイワロイネットホテル名古屋太閤通口,"false","false",268182.9754957452,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,愛知県名古屋市中村区椿町 18-10,ダイワロイネットホテルナゴヤタイコウドオリグチ,3,602,ホテルシェアオフィス
257,ダイワロイネットホテル名古屋納屋橋,"false","false",267089.85425046616,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,愛知県名古屋市中区 栄1-2-27,ダイワロイネットホテルナゴヤナヤバシ,3,598,ホテルシェアオフィス
258,ダイワロイネットホテル名古屋伏見,"false","false",266749.3940392374,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,愛知県名古屋市中区 栄1-5-21,ダイワロイネットホテルナゴヤフシミ,3,600,ホテルシェアオフィス
340,ダイワロイネットホテル那覇おもろまち,"false","false",1556417.5044739747,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,沖縄県那覇市 おもろまち１-１-12,ダイワロイネットホテルナハオモロマチ,3,756,ホテルシェアオフィス
339,ダイワロイネットホテル那覇国際通り,"false","false",1556941.5326353915,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,沖縄県那覇市安里 安里2-1-1,ダイワロイネットホテルナハコクサイドオリ,3,754,ホテルシェアオフィス
287,ダイワロイネットホテル奈良,"false","false",376403.57240136946,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,奈良県奈良市 三条本町11-12,ダイワロイネットホテルナラ,3,652,ホテルシェアオフィス
172,ダイワロイネットホテル西新宿,"false","false",7130.476468677164,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都新宿区 西新宿6-12-39,ダイワロイネットホテルニシシンジュク,3,395,ホテルシェアオフィス
283,ダイワロイネットホテルぬまづ,"false","false",104191.32721995871,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,静岡県沼津市 大手町1-1-4 プラサヴェルデ,ダイワロイネットホテルヌマヅ,3,644,ホテルシェアオフィス
314,ダイワロイネットホテル博多祇園,"false","false",887858.7172490789,"true",0,08:00,21:00,08:00,21:00,08:00,21:00,福岡県福岡市博多区 祇園町1-24,ダイワロイネットホテルハカタギオン,3,708,ホテルシェアオフィス
315,ダイワロイネットホテル博多冷泉,"false","false",887988.781192468,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,福岡県福岡市博多区 冷泉町2-7,ダイワロイネットホテルハカタレイセン,3,710,ホテルシェアオフィス
282,ダイワロイネットホテル浜松,"false","false",214565.5198763429,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,静岡県浜松市中区 旭町9-1,ダイワロイネットホテルハママツ,3,642,ホテルシェアオフィス
266,ダイワロイネットホテル姫路,"false","false",471267.50722261786,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,兵庫県姫路市駅前町 353,ダイワロイネットホテルヒメジ,3,616,ホテルシェアオフィス
308,ダイワロイネットホテル広島,"false","false",682209.2189835805,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,広島県広島市中区 国泰寺町１-３-20,ダイワロイネットホテルヒロシマ,3,696,ホテルシェアオフィス
307,ダイワロイネットホテル広島駅前,"false","false",680104.2509439333,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,広島県広島市東区 二葉の里3-5-7,ダイワロイネットホテルヒロシマエキマエ,3,694,ホテルシェアオフィス
313,ダイワロイネットホテル福岡西中洲,"false","false",888640.060509562,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,福岡県福岡市中央区 西中洲1-9,ダイワロイネットホテルフクオカニシナカス,3,706,ホテルシェアオフィス
306,ダイワロイネットホテル福山駅前,"false","false",598751.1915515364,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,広島県福山市 三之丸町2-16,ダイワロイネットホテルフクヤマエキマエ,3,692,ホテルシェアオフィス
310,ダイワロイネットホテル松山,"false","false",671945.769309918,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,愛媛県松山市 一番町2-6-5,ダイワロイネットホテルマツヤマ,3,700,ホテルシェアオフィス
153,ダイワロイネットホテル横浜関内,"false","false",29028.73147119002,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,神奈川県横浜市中区 羽衣町２丁目７−４,ダイワロイネットホテルヨコハマカンナイ,3,347,ホテルシェアオフィス
152,ダイワロイネットホテル横浜公園,"false","false",28692.566128625487,"true",0,08:00,20:00,08:00,20:00,08:00,20:00,神奈川県横浜市中区山下町 204-1,ダイワロイネットホテルヨコハマコウエン,3,355,ホテルシェアオフィス
253,ダイワロイネットホテル四ツ橋,"false","false",404550.9121658013,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,大阪府大阪市西区 新町1-10-12,ダイワロイネットホテルヨツヤバシ,3,590,ホテルシェアオフィス
264,ダイワロイネットホテル和歌山,"false","false",449289.53773905477,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,和歌山県和歌山市 七番丁 26-1,ダイワロイネットホテルワカヤマ,3,612,ホテルシェアオフィス
72,千葉駅中央改札内,"true","false",32338.324001132783,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市 新千葉 １丁目 １ 千葉,チバエキチュウオウカイサツナイ,2,183,BOOTH
383,千葉みなと駅改札内,"true","false",31554.615770955035,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市中央区 中央港1-1-1,チバミナトエキカイサツナイ,2,784,BOOTH
326,津田沼駅改札内,"true","false",23021.631490006774,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県習志野市津田沼一丁目 １番１号,ツダヌマエキカイサツナイ,2,731,BOOTH
376,土浦駅改札外,"true","false",59328.12610009617,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,茨城県土浦市 有明町1-30 土浦駅,ツチウラエキカイサツガイ ジユウツウロ,2,818,BOOTH
426,燕三条駅改札外,"true","false",230427.03062691898,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,新潟県三条市 大字下須頃497 燕三条駅,ツバメサンジョウエキカイサツガイ,2,881,BOOTH
400,鶴見駅東口改札外,"true","false",20860.347055526767,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県横浜市鶴見区 鶴見中央１-1-1 鶴見駅,ツルミエキヒガシグチカイサツガイ,2,846,BOOTH
447,天王台駅改札内,"true","false",32660.233348060676,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県我孫子市柴崎台 1-19-1,テンノウダイエキカイサツナイ,2,916,BOOTH
6,東京駅改札内 総武地下4F(新日本橋側)※ブース内ビジネスコンテンツ無料実証実験中,"true","false",130.6156643771883,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都千代田区 丸の内 １丁目 ６ ４,トウキョウエキカイサツナイ ソウブチキ4Fシンニホンバシガワ,2,26,BOOTH
7,東京駅改札内 総武地下4F(新橋側)※ブース内ビジネスコンテンツ無料実証実験中,"true","false",113.00879742865762,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都千代田区 丸の内 １丁目 ６ ６,トウキョウエキカイサツナイ ソウブチキ4Fシンバシガワ,2,30,BOOTH
420,東京国税局,"true","false",1841.5708621103727,"false",0,08:15,17:45,,,,,東京都中央区 築地5-3-1 築地市場駅,トウキョウコクゼイキョク,2,870,BOOTH
186,東京ベイ有明ワシントンホテル,"false","false",5892.486243086026,"true",0,08:00,17:00,08:00,17:00,08:00,17:00,東京都江東区 有明3－7－11,トウキョウベイアリアケワシントンホテル,3,432,ホテルシェアオフィス
603,徳山駅新幹線改札内,"true","false",750032.3778108815,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,山口県周南市 御幸通り２丁目２８番 徳山駅,トクヤマエキシンカンセンカイサツナイ,2,1171,BOOTH
461,戸田駅改札外,"true","false",17483.977162289102,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県戸田市 新曽字柳原350 戸田駅,トダエキカイサツガイ,2,937,BOOTH
462,戸田公園駅改札外,"true","false",16182.725566735588,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県戸田市 本町4-15-1 戸田公園駅,トダコウエンエキカイサツガイ,2,938,BOOTH
424,戸塚駅橋上改札外,"true","false",37590.61898452756,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県横浜市戸塚区 戸塚町官無番地 戸塚駅,トツカエキキョウジョウカイサツガイ,2,877,BOOTH
544,富山駅新幹線中央改札口内,"true","false",256060.90261073768,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,富山県富山市 明輪町1-225 富山駅,トヤマエキシンカンセンチュウオウカイサツグチナイ,2,1067,BOOTH
615,TRIEL東京(fabbit),"false","false",565.4319054383888,"true",1,09:00,18:00,,,,,東京都中央区 日本橋2丁目1-17 丹生ビル2階,トライアルトウキョウ(ファビット),3,1203,その他(WeWork等)
432,取手駅東口改札内,"true","false",35871.7248188423,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,茨城県取手市 中央町1-1 取手駅,トリデエキヒガシグチカイサツナイ,2,893,BOOTH
584,内閣府庁舎※利用者制限あり,"true","false",2117.1207819937695,"false",0,08:00,19:00,,,,,東京都千代田区 永田町1-6-1 内閣府庁舎,ナイカクフチョウシャ※リヨウセイゲンアリ,2,1101,BOOTH
431,中浦和駅改札外,"true","false",22435.14103115692,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県埼玉県さいたま市南区 鹿手袋1-1-7 中浦和駅,ナカウラワエキカイサツガイ,2,891,BOOTH
317,中野駅南口改札外 みどりの窓口内,"true","false",9497.684008478456,"false",0,08:15,19:45,08:15,19:45,08:15,19:45,東京都中野区 中野5-31-1,ナカノエキミナミグチカイサツガイ ミドリノマドグチナイ,2,712,BOOTH
365,中山駅改札外,"true","false",27623.696770122446,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県横浜市緑区 寺山町80 中山駅,ナカヤマエキカイサツガイ,2,801,BOOTH
545,長井市役所庁舎内（山形県長井市）,"true","false",270201.6053480297,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,山形県長井市 栄町1-1 長井駅,ナガイシヤクショチョウシャナイ（ヤマガタケンナガイシ）,2,1068,BOOTH
427,長岡駅改札外,"true","false",212386.56142915136,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,新潟県長岡市 城内町2丁目794－4 長岡駅,ナガオカエキカイサツガイ,2,882,BOOTH
594,長岡京駅改札外,"true","false",379180.87928904255,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,京都府長岡京市 神足2丁目4番-1 長岡京駅,ナガオカキョウエキカイサツガイ,2,1150,BOOTH
176,長野駅 MIDORI長野5F,"true","false",177632.23573446128,"false",0,10:15,20:00,10:15,20:00,10:15,20:00,長野県長野市大字栗田 59 長野駅,ナガノエキミドリナガノ5F,2,401,BOOTH
349,那須塩原駅改札外,"true","false",140636.92182356486,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,栃木県那須塩原市 大原間 ５６１ 那須塩原駅,ナスシオバラエキカイサツガイ,2,776,BOOTH
98,新潟駅新幹線西口改札外,"true","false",255430.22642775954,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,新潟県新潟市 花園 １丁目 １ １,ニイガタエキシンカンセンニシグチカイサツガイ,2,233,BOOTH
346,新座駅改札外,"true","false",23336.682006806786,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県新座市 野火止 ５丁目 3番11号,ニイザエキカイサツガイ,2,769,BOOTH
442,西千葉駅改札外,"true","false",31184.624543207137,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市中央区 春日2-24-2 西千葉駅,ニシチバエキカイサツガイ,2,907,BOOTH
549,西千葉駅改札内,"true","false",31203.61968997424,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市中央区 春日2-24-2 西千葉駅,ニシチバエキカイサツナイ,2,906,BOOTH
330,西八王子駅改札外,"true","false",41196.809282638984,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都八王子市 千人町 ２丁目 21番1号,ニシハチオウジエキカイサツガイ,2,740,BOOTH
373,西府駅改札内,"true","false",27993.141347453293,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都府中市 本宿町 １丁目40番地,ニシフエキカイサツナイ,2,815,BOOTH
71,西船橋駅改札内,"true","false",17664.869755537733,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県船橋市 葛飾町 ２丁目 ３５０,ニシフナバシエキカイサツナイ,2,180,BOOTH
411,日暮里駅北口改札外,"true","false",5198.287855827966,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都荒川区 西日暮里 ２丁目 １９ 日暮里駅,ニッポリエキ,2,787,BOOTH
528,NewDays北浦和店(改札外西口 1F),"true","false",23805.312846463028,"false",0,07:00,20:00,07:00,20:00,07:00,20:00,埼玉県さいたま市浦和区 北浦和3-3-5 北浦和駅,ニューデイズキタウラワテン,2,982,BOOTH
386,農林水産省中央合同庁舎第1号館(別館),"true","false",1588.3011277168193,"false",0,10:30,18:30,,,,,東京都千代田区 霞が関1-2-1,ノウリンスイサンショウチュウオウゴウドウチョウシャダイイチゴウカン,2,822,BOOTH
364,登戸駅１番線ホーム,"true","false",19004.196428543702,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市多摩区登戸 3435番地,ノボリトエキイチバンセンホーム,2,798,BOOTH
449,登戸駅改札内,"true","false",19022.741584365267,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市多摩区 登戸3435番地 登戸駅,ノボリトエキカイサツナイ,2,919,BOOTH
372,拝島駅改札外,"true","false",38521.49489122047,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都昭島市松原町 4丁目14番4号,ハイジマエキカイサツガイ,2,814,BOOTH
601,博多駅新幹線改札内,"true","false",887387.559979454,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,福岡県福岡市博多区 博多駅中央街1-1 博多駅,ハカタエキシンカンセンカイサツナイ,2,1166,BOOTH
608,HAKADORUアトレ大森店,"false","false",10869.863784855912,"true",1,08:45,21:00,08:45,21:00,08:45,21:00,東京都大田区 大森北1-6-16 アトレ大森5F,ハカドルアトレオオモリテン,3,1179,その他(WeWork等)
607,HAKADORU新宿三丁目店,"false","false",5612.298822287624,"true",1,07:30,21:30,,,,,東京都新宿区 新宿3-１-24 京王新宿三丁目ビル1F,ハカドルシンジュクサンチョウメテン,3,1177,その他(WeWork等)
606,HAKADORU虎ノ門店,"false","false",1797.2814437912361,"true",1,07:30,20:00,,,,,東京都港区 西新橋 1-6-13 柏屋ビル 1F,ハカドルトラノモンテン,3,1175,その他(WeWork等)
423,八戸駅新幹線改札外,"true","false",555413.7985877717,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,青森県八戸市 大字尻内町字館田2-2 八戸駅,ハチノヘエキシンカンセンカイサツガイ,2,876,BOOTH
623,羽田空港 第１ターミナル 南ウイング8番ゲート,"true","false",14776.00084947644,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都大田区 羽田空港三丁目3番2号 羽田空港第1ターミナル,ハネダクウコウ ダイイチターミナルミナミウィング８バンゲート,2,1156,BOOTH
599,羽田空港 第1ターミナル 南ウィング中央,"true","false",14779.64915332493,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都大田区 羽田空港三丁目3番2号 羽田空港第１ターミナル,ハネダクウコウダイイチターミナルミナミウィングチュウオウ,2,1154,BOOTH
523,浜野駅改札内,"true","false",36103.04895865633,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市中央区村田町 700 浜野駅,ハマノエキカイサツナイ,2,976,BOOTH
412,浜松町駅改札外,"true","false",2991.82795584325,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都港区 海岸 １丁目 3番１号 浜松町駅,ハママツチョウエキ,2,735,BOOTH
406,東川口駅改札内,"true","false",21620.137706312475,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県川口市戸塚１丁目 １－１ 東川口駅,ヒガシカワグチエキカイサツナイ,2,790,BOOTH
446,東十条駅北口改札内,"true","false",9846.391418354631,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都北区東十条 3-18-51,ヒガシジュウジョウエキキタグチカイサツナイ,2,915,BOOTH
535,東中野駅西口改札外,"true","false",7977.162296648472,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都中野区 東中野4-1-12 東中野駅,ヒガシナカノエキニシグチカイサツガイ,2,996,BOOTH
323,東船橋駅改札内,"true","false",21628.442894809847,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県船橋市 東船橋 ２丁目 １０番１号,ヒガシフナバシエキカイサツナイ,2,725,BOOTH
334,日立駅改札外待合室,"true","false",129174.56037638267,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,茨城県日立市 幸町1-1-1,ヒタチエキカイサツガイマチアイシツ,2,745,BOOTH
468,ひたち野うしく駅改札外,"true","false",50618.50434357845,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,茨城県牛久市 ひたち野西3-41-16 ひたち野うしく駅,ヒタチノウシクエキカイサツガイ,2,946,BOOTH
344,弘前駅改札横 待合室内,"true","false",549506.2156491696,"false",0,07:30,19:30,07:30,19:30,07:30,19:30,青森県弘前市 大字表町 1-1 弘前駅,ヒロサキエキカイサツナイ チュウオウカイサツヨコ,2,768,BOOTH
595,広島駅新幹線改札内,"true","false",680165.1215670572,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,広島県広島市南区 松原町2 広島駅,ヒロシマエキシンカンセンカイサツナイ,2,1151,BOOTH
359,広島合同庁舎３号館,"true","false",681291.5453051965,"false",0,08:00,19:00,,,,,広島県広島市中区上八丁堀 6-30,ヒロシマゴウドウチョウシャサンゴウカン,2,765,BOOTH
342,広島合同庁舎４号館,"true","false",681223.8663528734,"false",0,08:00,19:00,,,,,広島県広島市中区上八丁堀 6-30,ヒロシマゴウドウチョウシャヨンゴウカン,2,766,BOOTH
556,ビジネスエアポート青山,"false","false",4757.310959326871,"true",1,08:00,21:00,,,,,東京都港区 南青山 3-1-3 スプライン青山東急ビル4・6F,ビジネスエアポートアオヤマ,3,1105,その他(WeWork等)
565,ビジネスエアポート恵比寿,"false","false",6134.159514177027,"true",1,08:00,20:00,,,,,東京都渋谷区 恵比寿1-19-19 恵比寿ビジネスタワー2F・10F,ビジネスエアポートエビス,3,1125,その他(WeWork等)
553,ビジネスエアポート神田,"false","false",1452.58149203281,"true",1,08:00,20:00,,,,,東京都千代田区神田 鍛冶町3-4 oak神田鍛冶町7F,ビジネスエアポートカンダ,3,1113,その他(WeWork等)
555,ビジネスエアポート京橋,"false","false",691.7461683834266,"true",1,08:00,20:00,,,,,東京都中央区 京橋2-7-8 FPG links KYOBASHI 2F～9F,ビジネスエアポートキョウバシ,3,1139,その他(WeWork等)
561,ビジネスエアポート品川,"false","false",6443.19870047313,"true",1,08:00,20:00,,,,,東京都港区 港南2-16-2 太陽生命品川ビル28F,ビジネスエアポートシナガワ,3,1107,その他(WeWork等)
564,ビジネスエアポート渋谷南平台,"false","false",6868.357133036175,"true",1,08:00,20:00,,,,,東京都渋谷区 道玄坂1-21-1 SHIBUYA SOLASTA 3F,ビジネスエアポートシブヤナンペイダイ,3,1117,その他(WeWork等)
